Drug_name	DrugBank_ID	CHEMBL_ID	Gene_name	UniProt	Source	EntrezID
trovafloxacin	DB00685	CHEMBL428	TBXAS1	P24557	CHEMBL	6916
tryptophan	DB00150	CHEMBL54976	MPO	P05164	CHEMBL,BindingDB	4353
tubocurarine	DB01199	CHEMBL339427	ABCC4	MRP4_HUMAN	TTD,BindingDB	10257
tubocurarine	DB01199	CHEMBL339427	KCNN2	Q9H2S1	IUPHAR	3781
tubocurarine	DB01199	CHEMBL339427	SLC47A1	Q96FL8	CHEMBL,TTD,BindingDB	55244
tubocurarine	DB01199	CHEMBL339427	ZACN	Q401N2	IUPHAR	353174
tucatinib	DB11652	CHEMBL3989868	EGFR	P00533	IUPHAR	1956
tucatinib	DB11652	CHEMBL3989868	ERBB2	P04626	IUPHAR	2064
tucatinib	DB11652	CHEMBL3989868	ERBB4	Q15303	IUPHAR	2066
ubrogepant	DB15328	CHEMBL2364638	RAMP1	O60894	CHEMBL	10267
umbralisib	DB14989	CHEMBL3948730	CSNK1E	P49674	IUPHAR	1454
umbralisib	DB14989	CHEMBL3948730	PIK3CD	O00329	CHEMBL,TTD,IUPHAR	5293
umbralisib	DB14989	CHEMBL3948730	PIK3CG	P48736	CHEMBL,TTD	5294
umeclidinium	DB09076	CHEMBL1187833	CHRM1	P11229	IUPHAR	1128
umeclidinium	DB09076	CHEMBL1187833	CHRM2	P08172	IUPHAR	1129
umeclidinium	DB09076	CHEMBL1187833	CHRM3	P20309	IUPHAR,BindingDB	1131
umeclidinium	DB09076	CHEMBL1187833	CHRM4	P08173	IUPHAR	1132
umeclidinium	DB09076	CHEMBL1187833	CHRM5	P08912	IUPHAR	1133
upadacitinib	DB15091	CHEMBL3622821	JAK1	P23458	CHEMBL,TTD,IUPHAR	3716
upadacitinib	DB15091	CHEMBL3622821	JAK2	O60674	CHEMBL,TTD,IUPHAR	3717
upadacitinib	DB15091	CHEMBL3622821	JAK3	P52333	CHEMBL,TTD,IUPHAR	3718
upadacitinib	DB15091	CHEMBL3622821	TYK2	P29597	CHEMBL,TTD,IUPHAR	7297
valbenazine	DB11915	CHEMBL2364639	KCNH2	Q12809	CHEMBL	3757
valdecoxib	DB00580	CHEMBL865	CA1	P00915	BindingDB	759
valdecoxib	DB00580	CHEMBL865	CA12	O43570	CHEMBL,TTD,IUPHAR,BindingDB	771
valdecoxib	DB00580	CHEMBL865	CA13	Q8N1Q1	CHEMBL	377677
valdecoxib	DB00580	CHEMBL865	CA14	Q9ULX7	CHEMBL,TTD	23632
valdecoxib	DB00580	CHEMBL865	CA2	P00918	CHEMBL,TTD,BindingDB	760
valdecoxib	DB00580	CHEMBL865	CA4	P22748	CHEMBL,TTD,BindingDB	762
valdecoxib	DB00580	CHEMBL865	CA5A	P35218	CHEMBL,BindingDB	763
valdecoxib	DB00580	CHEMBL865	CA5B	Q9Y2D0	CHEMBL	11238
valdecoxib	DB00580	CHEMBL865	CA6	P23280	CHEMBL,TTD	765
valdecoxib	DB00580	CHEMBL865	CA7	P43166	CHEMBL,TTD,BindingDB	766
valdecoxib	DB00580	CHEMBL865	CA9	Q16790	CHEMBL,TTD,BindingDB	768
valdecoxib	DB00580	CHEMBL865	MT-CO2	P00403	CHEMBL,BindingDB	4513
valdecoxib	DB00580	CHEMBL865	PTGS1	P23219	BindingDB	5742
valdecoxib	DB00580	CHEMBL865	PTGS2	P35354	CHEMBL,TTD,IUPHAR,BindingDB	5743
valdecoxib	DB00580	CHEMBL865	SLC6A2	P23975	CHEMBL	6530
valsartan	DB00177	CHEMBL1069	AGTR1	P30556	CHEMBL,TTD,IUPHAR	185
valsartan	DB00177	CHEMBL1069	AGTR2	AGTR2_HUMAN	TTD	186
vancomycin	DB00512	CHEMBL262777	ADRA2A	ADA2A_HUMAN	TTD	150
vandetanib	DB05294	CHEMBL24828	ABL1	P00519	CHEMBL,TTD	25
vandetanib	DB05294	CHEMBL24828	ABL2	P42684	CHEMBL	27
vandetanib	DB05294	CHEMBL24828	ACVR1	Q04771	CHEMBL	90
vandetanib	DB05294	CHEMBL24828	ACVRL1	P37023	CHEMBL	94
vandetanib	DB05294	CHEMBL24828	ALK	Q9UM73	CHEMBL	238
vandetanib	DB05294	CHEMBL24828	AURKC	Q9UQB9	CHEMBL	6795
vandetanib	DB05294	CHEMBL24828	AXL	P30530	CHEMBL	558
vandetanib	DB05294	CHEMBL24828	BLK	P51451	CHEMBL	640
vandetanib	DB05294	CHEMBL24828	BMPR1B	O00238	CHEMBL	658
vandetanib	DB05294	CHEMBL24828	BTK	Q06187	CHEMBL	695
vandetanib	DB05294	CHEMBL24828	CDC42BPA	Q5VT25	CHEMBL	8476
vandetanib	DB05294	CHEMBL24828	CDC42BPB	Q9Y5S2	CHEMBL	9578
vandetanib	DB05294	CHEMBL24828	CDC42BPG	Q6DT37	CHEMBL	55561
vandetanib	DB05294	CHEMBL24828	CDK1	CDK1_HUMAN	TTD	983
vandetanib	DB05294	CHEMBL24828	CDK7	P50613	CHEMBL	1022
vandetanib	DB05294	CHEMBL24828	CIT	O14578	CHEMBL	11113
vandetanib	DB05294	CHEMBL24828	COQ8A	Q8NI60	CHEMBL	56997
vandetanib	DB05294	CHEMBL24828	COQ8B	Q96D53	CHEMBL	79934
vandetanib	DB05294	CHEMBL24828	CSF1R	P07333	CHEMBL,TTD	1436
vandetanib	DB05294	CHEMBL24828	CSK	P41240	CHEMBL	1445
vandetanib	DB05294	CHEMBL24828	CSNK1E	P49674	CHEMBL	1454
vandetanib	DB05294	CHEMBL24828	DDR1	Q08345	CHEMBL	780
vandetanib	DB05294	CHEMBL24828	DDR2	Q16832	CHEMBL	4921
vandetanib	DB05294	CHEMBL24828	EGFR	P00533	CHEMBL,TTD,IUPHAR	1956
vandetanib	DB05294	CHEMBL24828	EPHA1	P21709	CHEMBL	2041
vandetanib	DB05294	CHEMBL24828	EPHA2	P29317	CHEMBL	1969
vandetanib	DB05294	CHEMBL24828	EPHA3	P29320	CHEMBL	2042
vandetanib	DB05294	CHEMBL24828	EPHA4	P54764	CHEMBL	2043
vandetanib	DB05294	CHEMBL24828	EPHA5	P54756	CHEMBL	2044
vandetanib	DB05294	CHEMBL24828	EPHA6	Q9UF33	CHEMBL	285220
vandetanib	DB05294	CHEMBL24828	EPHA7	Q15375	CHEMBL	2045
vandetanib	DB05294	CHEMBL24828	EPHA8	P29322	CHEMBL	2046
vandetanib	DB05294	CHEMBL24828	EPHB1	P54762	CHEMBL	2047
vandetanib	DB05294	CHEMBL24828	EPHB2	P29323	CHEMBL	2048
vandetanib	DB05294	CHEMBL24828	EPHB4	P54760	CHEMBL	2050
vandetanib	DB05294	CHEMBL24828	EPHB6	O15197	CHEMBL	2051
vandetanib	DB05294	CHEMBL24828	ERBB2	P04626	CHEMBL	2064
vandetanib	DB05294	CHEMBL24828	ERBB3	P21860	CHEMBL	2065
vandetanib	DB05294	CHEMBL24828	ERBB4	Q15303	CHEMBL	2066
vandetanib	DB05294	CHEMBL24828	FGFR1	P11362	CHEMBL,TTD	2260
vandetanib	DB05294	CHEMBL24828	FGFR2	P21802	CHEMBL	2263
vandetanib	DB05294	CHEMBL24828	FGFR3	P22607	CHEMBL	2261
vandetanib	DB05294	CHEMBL24828	FGFR4	P22455	CHEMBL	2264
vandetanib	DB05294	CHEMBL24828	FGR	P09769	CHEMBL	2268
vandetanib	DB05294	CHEMBL24828	FLT1	P17948	CHEMBL,TTD	2321
vandetanib	DB05294	CHEMBL24828	FLT3	P36888	CHEMBL	2322
vandetanib	DB05294	CHEMBL24828	FLT4	P35916	CHEMBL,TTD	2324
vandetanib	DB05294	CHEMBL24828	FRK	P42685	CHEMBL	2444
vandetanib	DB05294	CHEMBL24828	FYN	P06241	CHEMBL	2534
vandetanib	DB05294	CHEMBL24828	GAK	O14976	CHEMBL	2580
vandetanib	DB05294	CHEMBL24828	HCK	P08631	CHEMBL	3055
vandetanib	DB05294	CHEMBL24828	HUNK	P57058	CHEMBL	30811
vandetanib	DB05294	CHEMBL24828	IGF1R	IGF1R_HUMAN	TTD	3480
vandetanib	DB05294	CHEMBL24828	IRAK1	P51617	CHEMBL	3654
vandetanib	DB05294	CHEMBL24828	IRAK4	Q9NWZ3	CHEMBL	51135
vandetanib	DB05294	CHEMBL24828	KDR	P35968	CHEMBL,TTD,IUPHAR	3791
vandetanib	DB05294	CHEMBL24828	KIT	P10721	CHEMBL,TTD	3815
vandetanib	DB05294	CHEMBL24828	LCK	P06239	CHEMBL	3932
vandetanib	DB05294	CHEMBL24828	LTK	P29376	CHEMBL	4058
vandetanib	DB05294	CHEMBL24828	LYN	P07948	CHEMBL	4067
vandetanib	DB05294	CHEMBL24828	MAP2K1	Q02750	CHEMBL	5604
vandetanib	DB05294	CHEMBL24828	MAP2K2	P36507	CHEMBL	5605
vandetanib	DB05294	CHEMBL24828	MAP2K5	Q13163	CHEMBL	5607
vandetanib	DB05294	CHEMBL24828	MAP3K19	Q56UN5	CHEMBL	80122
vandetanib	DB05294	CHEMBL24828	MAP3K20	Q9NYL2	CHEMBL	51776
vandetanib	DB05294	CHEMBL24828	MAP3K4	Q9Y6R4	CHEMBL	4216
vandetanib	DB05294	CHEMBL24828	MAP4K1	Q92918	CHEMBL	11184
vandetanib	DB05294	CHEMBL24828	MAP4K2	Q12851	CHEMBL	5871
vandetanib	DB05294	CHEMBL24828	MAP4K3	Q8IVH8	CHEMBL	8491
vandetanib	DB05294	CHEMBL24828	MAP4K4	O95819	CHEMBL	9448
vandetanib	DB05294	CHEMBL24828	MAP4K5	Q9Y4K4	CHEMBL	11183
vandetanib	DB05294	CHEMBL24828	MAPK6	Q16659	CHEMBL	5597
vandetanib	DB05294	CHEMBL24828	MERTK	Q12866	CHEMBL	10461
vandetanib	DB05294	CHEMBL24828	MET	P08581	CHEMBL	4233
vandetanib	DB05294	CHEMBL24828	MINK1	Q8N4C8	CHEMBL	50488
vandetanib	DB05294	CHEMBL24828	MKNK1	Q9BUB5	CHEMBL	8569
vandetanib	DB05294	CHEMBL24828	MKNK2	Q9HBH9	CHEMBL	2872
vandetanib	DB05294	CHEMBL24828	MST1R	Q04912	CHEMBL,TTD	4486
vandetanib	DB05294	CHEMBL24828	PDGFRA	P16234	CHEMBL	5156
vandetanib	DB05294	CHEMBL24828	PDGFRB	P09619	CHEMBL,TTD	5159
vandetanib	DB05294	CHEMBL24828	PHKG1	Q16816	CHEMBL	5260
vandetanib	DB05294	CHEMBL24828	PHKG2	P15735	CHEMBL	5261
vandetanib	DB05294	CHEMBL24828	PLK4	O00444	CHEMBL	10733
vandetanib	DB05294	CHEMBL24828	PRKAA1	Q13131	CHEMBL	5562
vandetanib	DB05294	CHEMBL24828	PTK6	Q13882	CHEMBL	5753
vandetanib	DB05294	CHEMBL24828	RET	P07949	CHEMBL,TTD,IUPHAR	5979
vandetanib	DB05294	CHEMBL24828	RIPK2	O43353	CHEMBL	8767
vandetanib	DB05294	CHEMBL24828	RIPK4	P57078	CHEMBL	54101
vandetanib	DB05294	CHEMBL24828	ROCK2	O75116	CHEMBL	9475
vandetanib	DB05294	CHEMBL24828	RPS6KA1	Q15418	CHEMBL	6195
vandetanib	DB05294	CHEMBL24828	RPS6KA6	Q9UK32	CHEMBL	27330
vandetanib	DB05294	CHEMBL24828	RPS6KB1	P23443	CHEMBL	6198
vandetanib	DB05294	CHEMBL24828	SIK1	P57059	CHEMBL	150094
vandetanib	DB05294	CHEMBL24828	SIK2	Q9H0K1	CHEMBL	23235
vandetanib	DB05294	CHEMBL24828	SIK3	Q9Y2K2	CHEMBL	23387
vandetanib	DB05294	CHEMBL24828	SLK	Q9H2G2	CHEMBL	9748
vandetanib	DB05294	CHEMBL24828	SRC	P12931	CHEMBL,TTD	6714
vandetanib	DB05294	CHEMBL24828	SRMS	Q9H3Y6	CHEMBL	6725
vandetanib	DB05294	CHEMBL24828	STK10	O94804	CHEMBL	6793
vandetanib	DB05294	CHEMBL24828	STK32A	Q8WU08	CHEMBL	202374
vandetanib	DB05294	CHEMBL24828	STK33	Q9BYT3	CHEMBL	65975
vandetanib	DB05294	CHEMBL24828	STK35	Q8TDR2	CHEMBL	140901
vandetanib	DB05294	CHEMBL24828	TEK	Q02763	CHEMBL,TTD	7010
vandetanib	DB05294	CHEMBL24828	TESK1	Q15569	CHEMBL	7016
vandetanib	DB05294	CHEMBL24828	TIE1	P35590	CHEMBL	7075
vandetanib	DB05294	CHEMBL24828	TNIK	Q9UKE5	CHEMBL	23043
vandetanib	DB05294	CHEMBL24828	TNNI3K	Q59H18	CHEMBL	51086
vandetanib	DB05294	CHEMBL24828	TXK	P42681	CHEMBL	7294
vandetanib	DB05294	CHEMBL24828	TYRO3	Q06418	CHEMBL	7301
vandetanib	DB05294	CHEMBL24828	ULK3	Q6PHR2	CHEMBL	25989
vandetanib	DB05294	CHEMBL24828	YES1	P07947	CHEMBL	7525
vardenafil	DB00862	CHEMBL1520	PDE10A	Q9Y233	CHEMBL,TTD	10846
vardenafil	DB00862	CHEMBL1520	PDE11A	Q9HCR9	CHEMBL,TTD	50940
vardenafil	DB00862	CHEMBL1520	PDE1A	P54750	CHEMBL	5136
vardenafil	DB00862	CHEMBL1520	PDE2A	O00408	CHEMBL,TTD	5138
vardenafil	DB00862	CHEMBL1520	PDE3A	Q14432	CHEMBL	5139
vardenafil	DB00862	CHEMBL1520	PDE4A	P27815	CHEMBL	5141
vardenafil	DB00862	CHEMBL1520	PDE4B	Q07343	BindingDB	5142
vardenafil	DB00862	CHEMBL1520	PDE5A	O76074	CHEMBL,TTD,IUPHAR	8654
vardenafil	DB00862	CHEMBL1520	PDE6H	Q13956	CHEMBL	5149
vardenafil	DB00862	CHEMBL1520	PDE7A	Q13946	CHEMBL	5150
vardenafil	DB00862	CHEMBL1520	PDE9A	O76083	CHEMBL,TTD	5152
varenicline	DB01273	CHEMBL1396	CHRNA1	P02708	CHEMBL	1134
varenicline	DB01273	CHEMBL1396	CHRNA3	P32297	IUPHAR	1136
varenicline	DB01273	CHEMBL1396	CHRNA4	P43681	IUPHAR	1137
varenicline	DB01273	CHEMBL1396	CHRNA7	P36544	CHEMBL,TTD	1139
varenicline	DB01273	CHEMBL1396	CHRNB2	P17787	CHEMBL	1141
varenicline	DB01273	CHEMBL1396	CHRNB4	P30926	CHEMBL	1143
vasopressin	DB00067	CHEMBL373742	AVPR1A	P37288	CHEMBL,TTD,IUPHAR	552
vasopressin	DB00067	CHEMBL373742	AVPR1B	P47901	CHEMBL,TTD,IUPHAR	553
vasopressin	DB00067	CHEMBL373742	AVPR2	P30518	CHEMBL,TTD,IUPHAR	554
vasopressin	DB00067	CHEMBL373742	OXTR	P30559	CHEMBL,TTD,IUPHAR	5021
vecuronium	DB01339	CHEMBL1201219	SLC22A2	O15244	BindingDB	6582
vecuronium	DB01339	CHEMBL1201219	SLC47A1	Q96FL8	BindingDB	55244
vemurafenib	DB08881	CHEMBL1229517	ARAF	P10398	CHEMBL	369
vemurafenib	DB08881	CHEMBL1229517	BRAF	P15056	CHEMBL,TTD,IUPHAR,BindingDB	673
vemurafenib	DB08881	CHEMBL1229517	CHRM3	P11483	BindingDB	1131
vemurafenib	DB08881	CHEMBL1229517	EGFR	EGFR_HUMAN	TTD	1956
vemurafenib	DB08881	CHEMBL1229517	HSF1	Q00613	BindingDB	3297
vemurafenib	DB08881	CHEMBL1229517	KDR	P35968	CHEMBL,TTD,BindingDB	3791
vemurafenib	DB08881	CHEMBL1229517	MAP2K2	P36507	CHEMBL	5605
vemurafenib	DB08881	CHEMBL1229517	MAP3K20	Q9NYL2	CHEMBL,TTD,BindingDB	51776
vemurafenib	DB08881	CHEMBL1229517	RAF1	P04049	CHEMBL,TTD,IUPHAR,BindingDB,BindingDB	5894
venetoclax	DB11581	CHEMBL3137309	ASPH	Q12797	CHEMBL	444
venetoclax	DB11581	CHEMBL3137309	BCL2	P10415	CHEMBL,IUPHAR	596
venetoclax	DB11581	CHEMBL3137309	BCL2L1	Q07817	CHEMBL,IUPHAR	598
venetoclax	DB11581	CHEMBL3137309	BCL2L2	Q92843	CHEMBL,IUPHAR	599
venetoclax	DB11581	CHEMBL3137309	MCL1	Q07820	IUPHAR	4170
venlafaxine	DB00285	CHEMBL637	HTR2C	P28335	BindingDB	3358
venlafaxine	DB00285	CHEMBL637	HTR6	P50406	BindingDB	3362
venlafaxine	DB00285	CHEMBL637	NPY1R	P25929	BindingDB	4886
venlafaxine	DB00285	CHEMBL637	SLC6A2	P23975	CHEMBL,TTD,IUPHAR,BindingDB	6530
venlafaxine	DB00285	CHEMBL637	SLC6A3	Q01959	CHEMBL,TTD,BindingDB	6531
venlafaxine	DB00285	CHEMBL637	SLC6A4	P31645	CHEMBL,TTD,IUPHAR,BindingDB	6532
verapamil	DB00661	CHEMBL6966	ABCB1	P08183	CHEMBL,TTD	5243
verapamil	DB00661	CHEMBL6966	ABCC1	P33527	CHEMBL,TTD	4363
verapamil	DB00661	CHEMBL6966	ABCG2	Q9UNQ0	CHEMBL,TTD,BindingDB	9429
verapamil	DB00661	CHEMBL6966	ADRA2A	P08913	CHEMBL	150
verapamil	DB00661	CHEMBL6966	CACNA1C	Q13936	CHEMBL,BindingDB	775
verapamil	DB00661	CHEMBL6966	CACNB2	Q9MZL5	BindingDB	783
verapamil	DB00661	CHEMBL6966	CYP3A4	CP3A4_HUMAN	TTD,IUPHAR	1576
verapamil	DB00661	CHEMBL6966	DRD3	P35462	CHEMBL	1814
verapamil	DB00661	CHEMBL6966	HRH2	P25021	CHEMBL	3274
verapamil	DB00661	CHEMBL6966	HTR2A	P28223	CHEMBL	3356
verapamil	DB00661	CHEMBL6966	HTR2B	P41595	CHEMBL	3357
verapamil	DB00661	CHEMBL6966	HTR2C	P28335	CHEMBL	3358
verapamil	DB00661	CHEMBL6966	KCNA3	P22001	CHEMBL,TTD	3738
verapamil	DB00661	CHEMBL6966	KCNH2	Q12809	CHEMBL,TTD,BindingDB	3757
verapamil	DB00661	CHEMBL6966	SCN1A	P35498	CHEMBL	6323
verapamil	DB00661	CHEMBL6966	SLC22A1	O15245	CHEMBL,BindingDB	6580
verapamil	DB00661	CHEMBL6966	SLC6A4	P31645	CHEMBL	6532
verapamil	DB00661	CHEMBL6966	TPCN2	Q8NHX9	IUPHAR	219931
vibegron	DB14895	CHEMBL2107826	ADRB3	ADRB3_HUMAN	TTD,IUPHAR	155
vibegron	DB14895	CHEMBL2107826	SLC6A4	SC6A4_HUMAN	TTD	6532
vidarabine	DB00194	CHEMBL1090	DPP4	P27487	CHEMBL,TTD,BindingDB	1803
vilanterol	DB09082	CHEMBL1198857	ADRB2	P07550	IUPHAR	154
vilazodone	DB06684	CHEMBL439849	ADRA1A	P35348	CHEMBL	148
vilazodone	DB06684	CHEMBL439849	ADRA2A	P08913	CHEMBL	150
vilazodone	DB06684	CHEMBL439849	DRD2	P14416	CHEMBL,TTD,IUPHAR	1813
vilazodone	DB06684	CHEMBL439849	DRD3	P35462	IUPHAR	1814
vilazodone	DB06684	CHEMBL439849	HRH1	P35367	IUPHAR	3269
vilazodone	DB06684	CHEMBL439849	HTR1A	P08908	CHEMBL,TTD,IUPHAR	3350
vilazodone	DB06684	CHEMBL439849	HTR4	Q13639	IUPHAR	3360
vilazodone	DB06684	CHEMBL439849	HTR7	P34969	CHEMBL,TTD,BindingDB	3363
vilazodone	DB06684	CHEMBL439849	SLC6A4	P31645	CHEMBL,TTD,IUPHAR,BindingDB	6532
vildagliptin	DB04876	CHEMBL142703	DPP4	P27487	CHEMBL,TTD,IUPHAR,BindingDB	1803
vildagliptin	DB04876	CHEMBL142703	DPP8	Q6V1X1	CHEMBL,TTD,BindingDB	54878
vildagliptin	DB04876	CHEMBL142703	DPP9	Q86TI2	CHEMBL,TTD,BindingDB	91039
vildagliptin	DB04876	CHEMBL142703	FAP	Q12884	CHEMBL,TTD,BindingDB	2191
viloxazine	DB09185	CHEMBL306700	SLC6A2	P23975	CHEMBL	6530
viloxazine	DB09185	CHEMBL306700	SLC6A3	Q01959	CHEMBL,BindingDB	6531
vinblastine	DB00570	CHEMBL159	ABCB1	P08183	CHEMBL,TTD	5243
vinblastine	DB00570	CHEMBL159	PSMB5	P28074	BindingDB	5693
vinblastine	DB00570	CHEMBL159	TBXAS1	P24557	CHEMBL	6916
vinblastine	DB00570	CHEMBL159	TUBB	P07437	IUPHAR	203068
vinblastine	DB00570	CHEMBL159	TUBB4B	P68371	CHEMBL	10383
vincristine	DB00541	CHEMBL90555	SLCO1B3	SO1B3_HUMAN	TTD	28234
vinorelbine	DB00361	CHEMBL553025	CYP3A4	P08684	CHEMBL	1576
vinorelbine	DB00361	CHEMBL553025	TACR2	P21452	CHEMBL	6865
vinorelbine	DB00361	CHEMBL553025	TUBB4B	P68371	CHEMBL	10383
vinpocetine	DB12131	CHEMBL71752	KCNH2	Q12809	CHEMBL,TTD	3757
vinpocetine	DB12131	CHEMBL71752	PDE10A	PDE10_HUMAN	TTD	10846
vinpocetine	DB12131	CHEMBL71752	PDE1A	P54750	IUPHAR	5136
vinpocetine	DB12131	CHEMBL71752	PDE1B	Q01064	CHEMBL,TTD	5153
vismodegib	DB08828	CHEMBL473417	ALB	P02768	BindingDB	213
vismodegib	DB08828	CHEMBL473417	SHH	Q15465	CHEMBL,TTD,BindingDB	6469
vismodegib	DB08828	CHEMBL473417	SMO	Q99835	CHEMBL,TTD,IUPHAR	6608
vitamin e	DB00163	CHEMBL3989727	GSTP1	GSTP1_HUMAN	TTD	2950
voclosporin	DB11693	CHEMBL2218919	PPIA	P62937	IUPHAR	5478
vorapaxar	DB09030	CHEMBL493982	F2R	P25116	CHEMBL,TTD,IUPHAR	2149
voriconazole	DB00582	CHEMBL638	CYP2B6	CP2B6_HUMAN	TTD	1555
voriconazole	DB00582	CHEMBL638	CYP2C19	P33261	BindingDB	1557
voriconazole	DB00582	CHEMBL638	CYP2C9	CP2C9_HUMAN	TTD	1559
voriconazole	DB00582	CHEMBL638	CYP46A1	Q9Y6A2	CHEMBL	10858
vorinostat	DB02546	CHEMBL98	BRD4	O60885	CHEMBL,TTD	23476
vorinostat	DB02546	CHEMBL98	CYP3A4	CP3A4_HUMAN	TTD	1576
vorinostat	DB02546	CHEMBL98	EGFR	P00533	CHEMBL	1956
vorinostat	DB02546	CHEMBL98	FLT3	FLT3_HUMAN	TTD	2322
vorinostat	DB02546	CHEMBL98	HDAC1	Q13547	CHEMBL,TTD,IUPHAR,BindingDB,BindingDB	3065
vorinostat	DB02546	CHEMBL98	HDAC10	Q969S8	CHEMBL,TTD,IUPHAR,BindingDB	83933
vorinostat	DB02546	CHEMBL98	HDAC11	Q96DB2	CHEMBL,TTD,IUPHAR,BindingDB	79885
vorinostat	DB02546	CHEMBL98	HDAC2	Q92769	CHEMBL,TTD,IUPHAR,BindingDB,BindingDB	3066
vorinostat	DB02546	CHEMBL98	HDAC3	O15379	CHEMBL,TTD,IUPHAR,BindingDB	8841
vorinostat	DB02546	CHEMBL98	HDAC4	P56524	CHEMBL,BindingDB,BindingDB	9759
vorinostat	DB02546	CHEMBL98	HDAC5	Q9UQL6	CHEMBL,TTD,IUPHAR,BindingDB,BindingDB	10014
vorinostat	DB02546	CHEMBL98	HDAC6	Q9UBN7	CHEMBL,TTD,IUPHAR,BindingDB	10013
vorinostat	DB02546	CHEMBL98	HDAC7	Q8WUI4	CHEMBL,TTD,BindingDB	51564
vorinostat	DB02546	CHEMBL98	HDAC8	Q9BY41	CHEMBL,TTD,IUPHAR,BindingDB	55869
vorinostat	DB02546	CHEMBL98	HDAC9	Q9UKV0	CHEMBL,TTD,IUPHAR,BindingDB	9734
vorinostat	DB02546	CHEMBL98	HMGCR	HMDH_HUMAN	TTD	3156
vorinostat	DB02546	CHEMBL98	HSP90AA1	HS90A_HUMAN	TTD	3320
vorinostat	DB02546	CHEMBL98	JAK2	JAK2_HUMAN	TTD	3717
vorinostat	DB02546	CHEMBL98	KCNH2	Q12809	CHEMBL	3757
vorinostat	DB02546	CHEMBL98	KDR	VGFR2_HUMAN	TTD	3791
vorinostat	DB02546	CHEMBL98	LTA4H	P09960	CHEMBL,TTD,BindingDB	4048
vorinostat	DB02546	CHEMBL98	NCOR1	O75376	BindingDB	9611
vorinostat	DB02546	CHEMBL98	NR0B1	P51843	BindingDB	190
vortioxetine	DB09068	CHEMBL2104993	ADRB1	ADRB1_HUMAN	TTD	153
vortioxetine	DB09068	CHEMBL2104993	ADRB2	ADRB2_HUMAN	TTD	154
vortioxetine	DB09068	CHEMBL2104993	CYP2D6	CP2D6_HUMAN	TTD	1565
vortioxetine	DB09068	CHEMBL2104993	CYP3A4	CP3A4_HUMAN	TTD	1576
vortioxetine	DB09068	CHEMBL2104993	HRH1	HRH1_HUMAN	TTD	3269
vortioxetine	DB09068	CHEMBL2104993	HRH2	HRH2_HUMAN	TTD	3274
vortioxetine	DB09068	CHEMBL2104993	HTR1A	P08908	CHEMBL,TTD,IUPHAR	3350
vortioxetine	DB09068	CHEMBL2104993	HTR1B	5HT1B_HUMAN	TTD,IUPHAR	3351
vortioxetine	DB09068	CHEMBL2104993	HTR2A	5HT2A_HUMAN	TTD,IUPHAR	3356
vortioxetine	DB09068	CHEMBL2104993	HTR2C	5HT2C_HUMAN	TTD	3358
vortioxetine	DB09068	CHEMBL2104993	HTR3A	5HT3A_HUMAN	TTD,IUPHAR	3359
vortioxetine	DB09068	CHEMBL2104993	HTR5A	5HT5A_HUMAN	TTD,IUPHAR	3361
vortioxetine	DB09068	CHEMBL2104993	HTR6	5HT6R_HUMAN	TTD,IUPHAR	3362
vortioxetine	DB09068	CHEMBL2104993	HTR7	P34969	CHEMBL,TTD,IUPHAR	3363
vortioxetine	DB09068	CHEMBL2104993	SLC6A4	SC6A4_HUMAN	TTD,IUPHAR	6532
voxelotor	DB14975	CHEMBL4101807	CYP2C8	P10632	IUPHAR	1558
voxelotor	DB14975	CHEMBL4101807	CYP2C9	CP2C9_HUMAN	TTD,IUPHAR	1559
warfarin	DB00682	CHEMBL1464	ALB	P02768	BindingDB	213
warfarin	DB00682	CHEMBL1464	VKORC1	Q9BQB6	CHEMBL,TTD,IUPHAR	79001
ximelagatran	DB04898	CHEMBL522038	F2	P00734	CHEMBL	2147
xylometazoline	DB06694	CHEMBL312448	AANAT	Q64666	BindingDB	15
xylometazoline	DB06694	CHEMBL312448	ADRA1A	P35348	CHEMBL,TTD,BindingDB	148
xylometazoline	DB06694	CHEMBL312448	HTR1B	P28222	CHEMBL,TTD,BindingDB	3351
xylometazoline	DB06694	CHEMBL312448	HTR1D	P28221	CHEMBL,TTD,BindingDB	3352
yohimbine	DB01392	CHEMBL15245	AANAT	Q64666	BindingDB	15
yohimbine	DB01392	CHEMBL15245	ADRA1A	P35348	CHEMBL,TTD,BindingDB	148
yohimbine	DB01392	CHEMBL15245	ADRA1B	P35368	CHEMBL,TTD	147
yohimbine	DB01392	CHEMBL15245	ADRA1D	P25100	CHEMBL,TTD	146
yohimbine	DB01392	CHEMBL15245	ADRA2A	P08913	CHEMBL,TTD,IUPHAR	150
yohimbine	DB01392	CHEMBL15245	ADRA2B	P18089	CHEMBL,TTD,IUPHAR	151
yohimbine	DB01392	CHEMBL15245	ADRA2C	P18825	CHEMBL,TTD,IUPHAR	152
yohimbine	DB01392	CHEMBL15245	CYP2D6	P10635	CHEMBL,TTD	1565
yohimbine	DB01392	CHEMBL15245	DRD2	P14416	CHEMBL	1813
yohimbine	DB01392	CHEMBL15245	HTR1A	P08908	IUPHAR	3350
yohimbine	DB01392	CHEMBL15245	HTR1B	P28222	IUPHAR,BindingDB	3351
yohimbine	DB01392	CHEMBL15245	HTR1D	P28221	IUPHAR,BindingDB	3352
